41505.89,32.235,14.819,420.195399,-0.044138,0.051671,-0.006647
41505.89,29.544,17.826,419.806042,-0.045522,0.048638,-0.00631
41505.89,26.776,20.663,419.442871,-0.046698,0.045994,-0.005775
41505.89,23.944,23.353,419.117549,-0.047693,0.043712,-0.00505
41505.89,21.056,25.915,418.841092,-0.048526,0.041767,-0.004148
41505.89,18.123,28.371,418.623637,-0.049217,0.040135,-0.003086
41505.89,15.153,30.737,418.474236,-0.049778,0.038792,-0.001883
41505.89,12.152,33.031,418.400657,-0.050222,0.03772,-0.000562
41505.89,9.128,35.269,418.409217,-0.050557,0.036902,0.000851
41505.89,6.087,37.465,418.504641,-0.05079,0.036326,0.002329
41505.90,3.035,39.633,418.689948,-0.050926,0.035983,0.003843
41505.90,-0.022,41.787,418.966375,-0.050967,0.035868,0.005361
41505.90,-3.079,43.941,419.33333,-0.050915,0.035978,0.006855
41505.90,-6.13,46.109,419.788386,-0.050768,0.036317,0.008293
41505.90,-9.169,48.304,420.327305,-0.050524,0.036888,0.009645
41505.90,-12.191,50.54,420.9441,-0.050179,0.037701,0.010884
41505.90,-15.188,52.833,421.631133,-0.049726,0.038767,0.011982
41505.90,-18.155,55.198,422.379243,-0.049155,0.040102,0.012916
41505.90,-21.084,57.651,423.177899,-0.048457,0.041726,0.013664
41505.90,-23.967,60.211,424.015387,-0.047616,0.043661,0.014208
41505.90,-26.795,62.897,424.879018,-0.046616,0.04593,0.014533
41505.90,-29.558,65.73,425.755345,-0.045435,0.04856,0.014629
41505.90,-32.243,68.732,426.630407,-0.04405,0.051576,0.01449
41505.90,-34.839,71.927,427.489975,-0.04243,0.054998,0.014113
41505.90,-37.33,75.34,428.319804,-0.040544,0.058838,0.0135
41505.91,-39.698,78.996,429.105885,-0.038355,0.063092,0.012657
41505.91,-41.925,82.919,429.834696,-0.035825,0.067731,0.011593
41505.91,-43.99,87.13,430.493436,-0.032915,0.07269,0.010324
41505.91,-45.867,91.646,431.070258,-0.029593,0.077853,0.008867
41505.91,-47.532,96.473,431.554475,-0.025833,0.083044,0.007242
41505.91,-48.958,101.607,431.936751,-0.021631,0.088022,0.005474
41505.91,-50.119,107.025,432.209268,-0.017005,0.092489,0.003589
41505.91,-50.991,112.689,432.365868,-0.012006,0.096119,0.001616
41505.91,-51.554,118.536,432.402167,-0.00672,0.098599,-0.000415
